tSNE1,tSNE2,object_id,sample,position,center_x_um,center_y_um,area_um2,circularity,PanEV,EpCAM,MET,SDC1,EGFR,ADAM10,CTSH,PDL1,HER2
-29.050959,-8.688054,152,A549,2,57.30675125,20.6827507,29.0,0.868408358,8932.0,383.3589783,179.1794891,245.9487152,369.8461609,241.7948761,166.615387,331.0769348,416.3076782
-36.683224,-4.196843,153,A549,2,49.77666855,14.08825016,30.0,0.898353474,11643.9248,514.5750122,176.8500061,272.8500061,358.6000061,313.7250061,270.8250122,327.9500122,793.7249756
-42.049446,-13.787426,154,A549,2,20.76449966,53.76425171,33.0,0.912863327,10654.44141,414.3488464,199.3023224,264.5813904,319.4186096,206.4186096,245.3023224,332.6511536,336.4186096
-48.6174,-5.5370154,155,A549,2,67.94333649,70.94083405,31.0,0.857538277,11155.07324,615.6097412,120.5609741,268.9512329,270.0487671,110.9512177,211.6829224,321.2926941,307.6585388
-33.530502,20.757412,156,A549,2,44.93524933,4.16016674,30.0,0.898353474,9360.275391,767.0750122,142.0249939,218.7250061,397.3500061,136.1499939,255.625,385.9500122,382.8999939
-19.46958,41.754635,157,A549,2,29.1847496,15.23274994,31.0,0.92829859,9323.780273,1384.561035,133.9024353,361.8048706,365.73172,214.36586,282.8292542,396.3658447,445.512207
-22.44554,22.112309,158,A549,2,55.99874878,68.0977478,28.0,0.943271148,7741.702637,705.0,291.2973022,268.0,353.9459534,322.3783875,243.7567596,352.7297363,500.3243103
-13.52573,37.103214,159,A549,2,75.9801712,21.4744339,31.5,0.891553334,10087.88086,1547.119019,209.3095245,347.8571472,377.7380981,306.0952454,350.4523926,504.3809509,632.4761963
-13.688742,47.768974,160,A549,2,1.598666668,41.77425003,30.0,0.898353474,12462.97461,2297.425049,263.1749878,362.6000061,484.8500061,160.2749939,250.5500031,389.8500061,407.0
-36.1913,-23.728535,161,A549,2,46.51575089,39.08558273,33.0,0.912863327,9562.791016,236.3488312,148.720932,181.1395416,360.0697632,243.162796,264.3488464,303.0232544,297.0930176
-40.435585,-11.22295,162,A549,2,58.77825165,40.84775162,29.0,0.868408358,9117.256836,405.0,142.8974304,159.9743652,325.8205261,205.6410217,270.3333435,300.6666565,380.4358826
-36.190605,-6.2742915,163,A549,2,32.3457489,48.80474854,31.0,0.92829859,11248.19531,304.6585388,173.9024353,277.5365906,295.0487671,322.9024353,278.8292542,315.1707458,708.7073364
-24.85115,19.518532,164,A549,2,74.82706451,48.66706467,32.5,0.919856614,9688.348633,833.2325439,154.720932,316.0465088,352.6511536,209.883728,360.2790833,294.116272,755.1860352
-39.08168,-13.053925,165,A549,2,13.43424988,71.54033661,30.0,0.898353474,9861.625,378.2000122,146.1999969,188.6999969,269.7999878,184.6750031,220.4250031,335.0249939,388.3500061
-16.75616,3.5567052,166,A549,2,34.08974838,38.01374817,31.0,0.92829859,8750.195313,409.4634094,175.8292694,295.4390259,358.512207,192.9024353,299.1219482,409.0731812,733.5853882
-26.424208,20.706692,167,A549,2,59.75016785,24.68849945,33.0,0.912863327,9489.744141,809.6279297,183.9767456,263.441864,357.558136,283.3721008,222.5116272,402.1860352,671.7209473
-34.44358,-17.671774,168,A549,2,67.58143616,56.62693405,32.5,0.919856614,9387.186523,320.9069824,166.720932,249.3488312,258.2325439,236.5813904,281.0,317.9534912,345.5116272
-6.28489,40.111214,169,A549,2,20.48482895,80.17093658,31.5,0.891553334,9470.571289,1697.928589,187.2857208,409.2380981,435.0,399.2142944,325.5952454,507.1190491,1325.071411
-28.809307,14.918519,170,A549,2,61.39424896,79.5427475,31.0,0.92829859,9384.146484,693.487793,230.1707306,292.9268188,312.5609741,296.7804871,346.1219482,251.4146271,607.8536377
-12.159551,33.704815,171,A549,2,17.52461815,63.52835464,29.5,0.834946773,8659.375,1223.324951,254.375,395.5249939,410.8999939,307.7749939,295.4500122,420.3250122,679.9249878
-32.114002,-14.043986,172,A549,2,50.32433701,24.91451454,26.5,0.840952818,8450.75,322.444458,199.222229,192.5833282,263.8333435,187.277771,276.722229,366.8333435,325.5833435
-41.837166,-13.205497,173,A549,2,68.42475128,63.22340775,23.0,0.845834838,10738.21875,453.78125,166.15625,243.375,337.15625,185.25,243.625,313.71875,364.6875
-5.9188023,41.01639,174,A549,2,44.72892761,64.43067932,18.0,0.832318678,8687.269531,1777.846191,286.0769348,378.8076782,443.5384521,259.8076782,272.615387,602.3076782,1004.461548
5.6122565,17.062334,175,A549,2,46.42969894,25.21772385,25.5,0.668162114,2807.944336,406.8888855,129.1111145,208.1666718,266.6666565,239.6111145,307.194458,338.25,357.8611145
16.637386,15.648542,176,A549,2,63.74095535,0.514544129,21.5,0.742845169,1853.258057,359.0,184.7742004,192.0645142,309.0645142,139.7742004,166.1612854,321.5161438,368.1290283
-29.64557,7.2534966,177,A549,2,23.13525009,64.58249664,18.0,0.922727261,7501.230957,487.5769348,206.0769196,192.9615326,356.4230652,137.6538391,248.2307739,345.1923218,266.115387
-10.364765,14.550414,178,A549,2,71.94000244,25.15856171,25.0,0.919385694,10408.82324,963.0882568,243.6176453,476.2941284,525.3529663,283.4117737,305.5588379,377.6764832,1185.911743
-2.8147266,46.40779,179,A549,2,28.11032104,0.899249971,17.0,0.871464636,8992.320313,2099.679932,166.6399994,304.6799927,427.5599976,334.519989,251.1999969,372.9200134,860.7199707
21.029648,14.9747715,180,A549,2,13.58492661,1.447455883,23.5,0.745750612,1535.666626,258.3636475,203.8787842,200.3939362,294.0,167.0909119,237.1212158,305.5151367,322.8484802
-23.114288,15.924822,181,A549,2,43.08224869,64.90950012,19.0,0.843094803,9785.213867,782.5357056,172.3214264,243.7142792,540.4642944,165.1785736,213.25,445.9642944,625.5357056
-38.274216,2.6425903,182,A549,2,16.72432899,65.36127472,31.5,0.825376729,10498.73828,561.833313,173.5476227,309.3095093,333.0714417,168.9523773,223.0,363.5238037,473.3809509
-34.424576,8.377602,183,A549,2,44.63550186,1.32616663,26.0,0.845580924,9320.666992,564.333313,133.4444427,211.9444427,243.8611145,198.1388855,247.8888855,400.944458,497.4166565
-29.100302,24.331333,184,A549,2,40.98944855,1.411550045,18.5,0.797737885,7901.407227,695.333313,166.1111145,295.555542,287.8888855,158.7407379,249.5925903,383.3333435,383.1851807
-33.763016,13.260747,185,A549,2,62.75995636,1.668661714,27.5,0.872686887,10681.27051,740.810791,189.5135193,326.2973022,449.7567444,251.0540466,232.1891937,408.0,499.2432556
-14.842366,2.5028503,186,A549,2,33.48246384,65.64524841,19.0,0.878558605,8506.704102,471.1851807,233.7037048,285.444458,467.1851807,352.9629517,307.7407532,449.555542,705.0370483
3.1933522,47.473724,187,A549,2,55.01774979,1.63499999,18.0,0.922727261,7955.192383,2281.192383,271.0384521,464.4230652,560.3846436,657.1153564,466.2692261,690.8076782,997.1923218
-17.955534,27.72198,188,A549,2,5.207955837,65.86645508,23.5,0.887365047,10811.39355,1275.333374,140.0,305.7878723,486.1515198,150.6969757,253.5454559,468.0,817.1212158
-28.047842,7.4595428,189,A549,2,42.61790848,66.79628754,29.5,0.449183146,8629.62793,520.9302368,247.2093048,227.162796,301.2558289,256.2790833,268.6046448,443.1860352,398.3023376
-12.181289,34.765472,190,A549,2,64.40731812,1.740107179,19.0,0.878558605,9332.962891,1405.814819,205.6296234,332.4814758,489.9629517,392.777771,323.0,403.3703613,663.888916
-20.67666,26.869831,191,A549,2,46.85532761,2.018596172,15.5,0.857538277,6953.652344,767.0,223.6956482,366.0,422.0434875,239.9565277,229.4347839,347.9565125,384.5652161
-36.30225,1.5654876,192,A549,2,58.13592911,2.090464354,18.0,0.832318678,8236.230469,411.8076782,176.3461609,243.115387,301.0384521,210.0,219.7692261,280.6923218,259.7692261
-9.351394,13.854922,193,A549,2,53.30099869,66.6496048,20.0,0.924798531,8072.035645,744.6428833,231.8571472,343.1071472,497.2857056,255.0,334.3214417,425.6785583,1048.142822
-11.872732,31.943552,194,A549,2,75.98422241,66.82822418,27.5,0.872686887,8552.78418,1092.675659,332.0810852,313.0,446.3783875,474.5675659,345.0,426.5135193,690.5946045
-1.4159718,17.656105,195,A549,2,26.32349968,67.08950043,27.0,0.746888177,3693.405518,320.3513489,186.5135193,235.3513489,339.0540466,162.2973022,207.8378448,324.4864807,347.5946045
-35.76417,-12.322626,196,A549,2,22.25935745,66.96492767,17.0,0.786078752,9807.519531,340.6799927,180.7200012,228.5599976,311.3999939,140.8000031,212.3600006,345.6799927,478.0400085
-21.790478,-0.063668996,197,A549,2,48.15074921,66.95324707,15.0,0.85725682,7013.782715,265.3478394,161.1304321,274.3478394,260.5652161,199.4347839,232.6521759,457.5652161,451.5217285
-15.048827,-3.2436423,198,A549,2,13.46951485,3.063220501,27.5,0.872686887,8932.891602,388.4324341,249.8918915,1271.756714,390.8378296,507.7297363,345.0810852,362.2973022,589.9729614
-26.15985,22.070076,199,A549,2,70.30500031,67.03500366,23.0,0.927066816,9150.75,835.78125,241.75,265.5625,394.8125,370.25,239.40625,317.71875,546.9375
-11.345101,8.707688,200,A549,2,7.450928688,67.36199951,17.0,0.871464636,6458.959961,245.0800018,381.3999939,297.7999878,283.5599976,380.8800049,234.3600006,361.4400024,952.8400269
-12.646565,8.588254,201,A549,2,20.81739616,67.57839966,23.5,0.811947045,8744.151367,287.0,211.7575684,373.0909119,394.969696,222.9090881,305.1818237,328.5757446,1290.575806
-28.30329,-8.40733,202,A549,2,60.65850067,68.07958221,30.0,0.898353474,8115.549805,271.375,167.5249939,211.625,329.7250061,124.3499985,201.0,331.2749939,382.5249939
-34.63994,-6.21932,203,A549,2,23.43709564,25.72609711,14.5,0.898249181,15264.90918,298.7727356,290.4090881,267.0909119,365.9545593,480.5909119,271.0,558.2727051,1157.0
-39.830956,-11.545801,204,A549,2,32.86349869,39.99910736,20.0,0.924798531,10686.46387,406.3928528,164.8571472,140.6428528,381.4285583,152.0,298.6785583,337.4642944,445.1071472
-25.839361,-8.115651,205,A549,2,50.3696785,3.37510705,19.0,0.878558605,7726.296387,301.8148193,153.777771,176.2962952,341.7407532,198.5925903,268.7037048,329.3703613,384.777771
-11.656957,42.253757,206,A549,2,60.87105179,25.96924973,23.5,0.921713976,8992.1875,1455.75,147.6875,271.125,425.65625,210.0625,204.6875,403.125,519.75
-16.397772,4.4333506,207,A549,2,21.65353203,69.42618561,19.0,0.765837804,8193.857422,338.0714417,246.4285736,347.8928528,400.1785583,100.3928604,286.8928528,369.6785583,782.25
-13.3820095,8.031578,208,A549,2,47.96801376,69.70389557,26.5,0.840952818,8905.666992,350.0,199.6111145,208.222229,417.8888855,244.722229,267.777771,442.472229,1155.277832
-11.518024,8.898537,209,A549,2,10.87275028,3.748821497,17.0,0.871464636,7995.240234,284.7200012,221.2799988,342.2000122,401.3200073,299.2000122,335.6400146,399.6000061,1300.52002
-46.6388,-15.604988,210,A549,2,55.55855942,3.791942358,18.5,0.919633821,11022.07715,396.0769348,187.8461609,193.4230804,339.0384521,246.2307739,221.2307739,243.4615326,260.3461609
-26.880325,-23.704142,211,A549,2,63.43799973,3.924000025,23.0,0.927066816,9143.15625,291.53125,207.21875,363.78125,312.65625,202.625,279.125,303.96875,404.8125
-37.81181,2.4382808,212,A549,2,71.47675323,70.3322525,19.5,0.840858852,9553.928711,537.4642944,194.0,300.25,301.0,226.9285736,214.3214264,375.7142944,340.25
-12.757533,27.582233,213,A549,2,32.31460571,70.5736084,19.0,0.878558605,7453.296387,928.444458,163.6296234,417.1851807,396.777771,201.0370331,281.555542,345.0,898.0370483
-25.037437,-0.29456955,214,A549,2,63.78904343,70.93495941,23.5,0.887365047,8031.030273,335.7878723,175.7575684,164.7575684,249.4545441,161.6666718,247.0606079,379.5454407,517.2120972
-22.380434,1.3497242,215,A549,2,68.54153442,4.496250153,15.0,0.85725682,6955.43457,297.5217285,216.217392,187.8695679,202.1304321,207.3913116,158.6521759,429.5217285,571.0869751
18.533688,16.166765,216,A549,2,73.86833954,71.80054474,24.5,0.846497983,1765.647095,329.6176453,262.0294189,182.0588226,276.0882263,319.0882263,222.9117584,288.5882263,378.7647095
-11.554642,4.905925,217,A549,2,35.17974854,5.106649876,20.5,0.883979819,7602.0,462.5517273,158.3103485,458.2069092,467.0344849,137.4137878,303.1034546,462.620697,845.6206665
-29.541517,37.32056,218,A549,2,78.05867004,26.26690292,15.5,0.857538277,11491.91309,1372.260864,237.217392,217.3913116,344.7391357,151.1739197,174.2608643,308.6956482,431.1739197
-26.647392,-0.56921995,219,A549,2,10.10974979,5.597149849,20.5,0.883979819,8493.758789,440.8965454,173.9655151,249.4137878,300.8275757,195.6551666,262.5517273,348.1724243,492.3448181
-20.128357,2.069385,220,A549,2,13.65225029,5.577166557,28.0,0.774550702,6541.157715,182.078949,176.7894745,225.2631531,306.4736938,293.7105408,195.6842041,318.5526428,551.1315918
-12.174706,6.240126,221,A549,2,28.62271881,5.886000156,22.0,0.886759563,8823.09668,606.9354858,206.5483856,598.6774292,363.387085,385.612915,227.290329,341.9032288,987.0645142
-3.721739,19.5404,222,A549,2,43.46764374,72.5005722,17.0,0.786078752,8386.599609,893.2399902,222.7200012,374.6799927,561.6799927,292.9200134,393.8800049,486.7999878,678.1599731
-16.217836,3.968105,223,A549,2,21.31159592,73.0279007,14.5,0.898249181,7662.181641,387.5,181.5,202.0454559,336.5454407,121.227272,198.9545441,379.5909119,711.0454712
-12.092433,1.619032,224,A549,2,11.54854965,39.02745056,16.5,0.785923969,6566.040039,345.7200012,234.2400055,208.5599976,400.5599976,257.4400024,444.3599854,414.480011,648.6799927
-27.402958,8.487744,225,A549,2,71.90127563,6.26032877,27.5,0.778340212,8054.631348,518.5263062,310.421051,278.2368469,334.421051,358.8157959,251.7631531,368.1315918,367.3157959
-17.15407,41.867825,226,A549,2,27.91522026,26.69377899,27.5,0.872686887,11627.13477,1862.0,363.5405273,578.8648682,549.8919067,734.810791,273.0,455.9459534,343.7567444
-36.409653,1.7383959,227,A549,2,62.41371918,32.88754272,21.5,0.811844617,8786.354492,444.1612854,139.4516144,280.6774292,292.8709717,276.0967712,242.0645142,305.0322571,326.0645142
-27.933779,36.931908,228,A549,2,37.49872589,73.35427856,27.0,0.582133051,15112.05273,1890.736816,304.7105408,344.8157959,497.5,288.3947449,227.5,450.421051,830.6842041
-1.2294521,18.757103,229,A549,2,39.55678177,73.32975006,24.0,0.882610266,4077.666748,473.6363525,190.6666718,232.6363678,311.3030396,202.5454559,230.6363678,314.2424316,402.2121277
-1.4845577,46.11522,230,A549,2,22.42675018,74.10365295,20.5,0.883979819,7682.620605,1792.620728,218.3103485,188.5172424,562.758606,233.0689697,412.241394,507.4482727,800.1034546
-21.05755,17.785229,231,A549,2,2.168779373,74.41654205,25.5,0.881048921,8309.599609,654.4571533,196.0857086,270.7999878,509.3143005,216.7142792,213.6571503,349.2285767,667.1714478
-35.381317,11.749636,232,A549,2,43.76140213,26.92090416,14.5,0.898249181,12454.9541,843.6818237,294.5454407,348.5909119,387.6818237,269.9090881,284.8181763,342.6818237,763.9545288
-21.197031,35.293663,233,A549,2,77.09933472,74.86483002,27.0,0.746888177,7553.243164,961.5946045,154.0540466,225.6486511,531.7567749,192.1891937,243.0270233,288.5946045,305.5135193
-37.86452,-13.198538,234,A549,2,60.83834839,6.793425083,29.0,0.720794076,10676.27539,397.0,199.25,241.1499939,298.0249939,233.0500031,181.9250031,323.5750122,468.1749878
-10.34906,-17.760015,235,A549,2,55.08782196,26.89575005,17.0,0.871464636,7931.720215,303.5599976,196.3200073,248.8399963,307.1600037,130.1199951,544.0800171,341.480011,375.7999878
-15.152785,27.64603,236,A549,2,33.28392792,7.018821239,18.0,0.832318678,8871.230469,1016.769226,180.5,277.3461609,394.6538391,238.7307739,246.0,521.6923218,844.4615479
-13.031576,35.343403,237,A549,2,68.43335724,32.95385361,30.5,0.799174293,10847.70703,1641.853638,135.8048706,456.3170776,475.0243835,314.9512329,222.0487823,479.2195129,782.0244141
-32.790424,-17.196173,238,A549,2,55.60021973,75.04650116,20.0,0.806145057,7612.48291,296.5862122,119.6551743,159.4827576,237.8965454,104.4482727,266.758606,267.379303,280.241394
16.612366,19.556887,239,A549,2,67.94593048,74.91803741,16.0,0.82020201,1932.958374,363.4166565,124.5416641,259.375,232.6666718,192.7083282,265.375,337.125,321.9166565
-22.309622,19.835785,240,A549,2,48.85638046,7.465065956,31.5,0.825376729,8344.286133,737.2619019,206.7857208,176.2380981,372.6666565,408.9285583,264.4285583,382.3333435,656.4523926
0.9501713,49.030933,241,A549,2,64.69695282,75.18274689,23.5,0.921713976,9327.9375,2386.3125,162.0625,547.5,609.96875,185.3125,381.5625,597.15625,693.3125
-25.374058,10.392672,242,A549,2,80.57046509,75.12825012,15.0,0.85725682,7567.086914,503.5217285,148.1304321,260.3043518,193.782608,206.8260803,269.7826233,446.7826233,538.7391357
-13.156192,8.584708,243,A549,2,76.21435547,7.439249992,16.0,0.82020201,9067.916992,302.0,327.625,360.375,343.2083435,371.0416565,270.5833435,300.9166565,1223.0
-24.5448,13.608271,244,A549,2,78.07125092,7.661142826,16.0,0.82020201,8791.583008,668.75,107.125,279.6666565,369.5416565,304.625,257.3333435,461.6666565,469.9583435
-26.406612,2.3083272,245,A549,2,46.58841705,7.929749966,29.0,0.868408358,8960.769531,482.615387,200.615387,292.2307739,340.9230652,259.3589783,217.0256348,277.4871826,596.7948608
-21.261345,18.66908,246,A549,2,10.79100037,75.59539032,20.0,0.924798531,6211.571289,510.8928528,134.1785736,196.9642792,311.8214417,124.5,214.4285736,290.6071472,482.25
-21.19102,26.789278,247,A549,2,59.30144882,75.78224945,22.5,0.882492104,5466.871094,580.1290283,190.1612854,240.9032288,307.4838562,260.9677429,260.387085,276.0,259.580658
-25.712929,-17.767908,248,A549,2,19.61091614,27.54974937,29.0,0.868408358,8614.615234,289.6410217,159.3076935,205.7692261,417.384613,153.2307739,191.6666718,316.5384521,319.1538391
-23.794083,13.121537,249,A549,2,14.52425003,37.39244843,21.5,0.843270233,8208.766602,562.9000244,152.4333344,255.1666718,367.0666809,227.6999969,209.0333405,443.1000061,494.6666565
-15.563414,47.574623,250,A549,2,36.84409714,75.97090149,14.5,0.898249181,8930.5,1530.409058,256.9545593,215.6363678,257.4090881,263.0909119,176.4090881,372.4545593,316.0909119
-30.35563,16.970005,251,A549,2,39.8224678,76.44647217,22.0,0.741141616,11178.19336,954.9677124,130.1612854,302.612915,337.9032288,218.0967712,221.0,371.4515991,940.1935425
-36.96903,-16.061499,252,A549,2,60.75948715,8.77610302,26.5,0.840952818,10241.27734,359.194458,232.777771,346.9166565,313.1388855,308.1111145,208.6944427,374.972229,311.305542
-15.168441,1.7598854,253,A549,2,74.63774872,77.00849915,18.0,0.922727261,6460.384766,313.5,183.6923065,211.5769196,341.7307739,256.2307739,255.0769196,298.615387,472.5769348
-25.094158,14.570926,254,A549,2,10.05525017,77.17199707,28.0,0.910625611,8393.420898,629.5526123,172.3684235,214.7631531,405.9736938,217.421051,224.8684235,335.5526428,398.078949
-23.50352,33.345497,255,A549,2,63.68325043,77.43769073,26.0,0.875894637,9304.485352,1102.457153,144.3142853,427.9428711,403.6285706,183.2571411,253.6285706,385.7142944,495.9428711
-15.834644,4.7397814,256,A549,2,17.22744942,27.9857502,22.5,0.882492104,7426.677246,329.7742004,179.5806427,324.4838562,351.7742004,258.2903137,202.6774139,364.4515991,757.3548584
-30.06344,38.72158,257,A549,2,38.70548248,77.79455566,17.5,0.869923885,10144.75977,1191.23999,165.0,158.5599976,215.5200043,163.8800049,193.2400055,350.480011,254.9600067
-10.187069,33.40578,258,A549,2,53.33914948,78.01674652,20.5,0.883979819,7822.827637,1157.93103,254.7586212,441.620697,442.0,334.5172424,364.620697,453.8275757,769.3448486
-40.706707,-11.916492,259,A549,2,2.190039396,12.14632893,28.5,0.746769421,11315.76953,521.5640869,124.102562,207.7692261,353.5384521,233.0769196,257.3333435,325.6410217,476.3076782
-11.062228,33.59018,260,A549,2,3.351749897,78.15299988,18.0,0.922727261,6618.769043,979.5769043,169.4615326,283.2307739,393.115387,304.0384521,213.2307739,338.615387,572.6153564
-25.675024,-15.893888,261,A549,2,69.89624786,9.237750053,22.0,0.886759563,8400.161133,267.2257996,218.0967712,258.612915,382.8709717,259.2903137,222.2257996,417.0645142,217.6774139
-20.442972,18.843317,262,A549,2,75.93553162,9.319499969,24.0,0.882610266,8507.788086,697.9697266,172.1515198,345.4242554,441.1515198,257.9090881,348.3939514,442.0909119,692.3030396
-14.599912,3.8683734,263,A549,2,78.73433685,9.328583717,28.0,0.838463242,9359.841797,595.5789185,206.5263214,395.8421021,448.0263062,316.5526428,287.6578979,437.1578979,825.4736938
